,_,_,_,start_loc,end_loc,_,_,_,gene_info
"
3087,Chromosome,ena,gene,3436518,3437894,.,+,.,"ID=gene:b3290;Name=trkA;biotype=protein_coding;description=NAD-binding component of TrK potassium transporter;gene_id=b3290;logic_name=ena
"
3088,Chromosome,ena,gene,3438024,3438434,.,+,.,"ID=gene:b3291;Name=mscL;biotype=protein_coding;description=mechanosensitive channel protein%2C high conductance;gene_id=b3291;logic_name=ena
"
3089,Chromosome,ena,gene,3438431,3438649,.,-,.,"ID=gene:b4550;Name=arfA;biotype=protein_coding;description=alternate ribosome-rescue factor A;gene_id=b4550;logic_name=ena
"
3090,Chromosome,ena,gene,3438705,3439130,.,-,.,"ID=gene:b3292;Name=zntR;biotype=protein_coding;description=zntA gene transcriptional activator;gene_id=b3292;logic_name=ena
"
3091,Chromosome,ena,gene,3439141,3439509,.,-,.,"ID=gene:b3293;Name=yhdN;biotype=protein_coding;description=DUF1992 family protein;gene_id=b3293;logic_name=ena
"
3092,Chromosome,ena,gene,3439616,3439999,.,-,.,"ID=gene:b3294;Name=rplQ;biotype=protein_coding;description=50S ribosomal subunit protein L17;gene_id=b3294;logic_name=ena
"
3093,Chromosome,ena,gene,3440040,3441029,.,-,.,"ID=gene:b3295;Name=rpoA;biotype=protein_coding;description=RNA polymerase%2C alpha subunit;gene_id=b3295;logic_name=ena
"
3094,Chromosome,ena,gene,3441055,3441675,.,-,.,"ID=gene:b3296;Name=rpsD;biotype=protein_coding;description=30S ribosomal subunit protein S4;gene_id=b3296;logic_name=ena
"
3095,Chromosome,ena,gene,3441709,3442098,.,-,.,"ID=gene:b3297;Name=rpsK;biotype=protein_coding;description=30S ribosomal subunit protein S11;gene_id=b3297;logic_name=ena
"
3096,Chromosome,ena,gene,3442115,3442471,.,-,.,"ID=gene:b3298;Name=rpsM;biotype=protein_coding;description=30S ribosomal subunit protein S13;gene_id=b3298;logic_name=ena
"
3097,Chromosome,ena,gene,3442618,3442734,.,-,.,"ID=gene:b3299;Name=rpmJ;biotype=protein_coding;description=50S ribosomal subunit protein L36;gene_id=b3299;logic_name=ena
"
3098,Chromosome,ena,gene,3442766,3444097,.,-,.,"ID=gene:b3300;Name=secY;biotype=protein_coding;description=preprotein translocase membrane subunit;gene_id=b3300;logic_name=ena
"
3099,Chromosome,ena,gene,3444105,3444539,.,-,.,"ID=gene:b3301;Name=rplO;biotype=protein_coding;description=50S ribosomal subunit protein L15;gene_id=b3301;logic_name=ena
"
3100,Chromosome,ena,gene,3444543,3444722,.,-,.,"ID=gene:b3302;Name=rpmD;biotype=protein_coding;description=50S ribosomal subunit protein L30;gene_id=b3302;logic_name=ena
"
3101,Chromosome,ena,gene,3444726,3445229,.,-,.,"ID=gene:b3303;Name=rpsE;biotype=protein_coding;description=30S ribosomal subunit protein S5;gene_id=b3303;logic_name=ena
"
3102,Chromosome,ena,gene,3445244,3445597,.,-,.,"ID=gene:b3304;Name=rplR;biotype=protein_coding;description=50S ribosomal subunit protein L18;gene_id=b3304;logic_name=ena
"
3103,Chromosome,ena,gene,3445607,3446140,.,-,.,"ID=gene:b3305;Name=rplF;biotype=protein_coding;description=50S ribosomal subunit protein L6;gene_id=b3305;logic_name=ena
"
3104,Chromosome,ena,gene,3446153,3446545,.,-,.,"ID=gene:b3306;Name=rpsH;biotype=protein_coding;description=30S ribosomal subunit protein S8;gene_id=b3306;logic_name=ena
"
3105,Chromosome,ena,gene,3446579,3446884,.,-,.,"ID=gene:b3307;Name=rpsN;biotype=protein_coding;description=30S ribosomal subunit protein S14;gene_id=b3307;logic_name=ena
"
3106,Chromosome,ena,gene,3446899,3447438,.,-,.,"ID=gene:b3308;Name=rplE;biotype=protein_coding;description=50S ribosomal subunit protein L5;gene_id=b3308;logic_name=ena
"
3107,Chromosome,ena,gene,3447453,3447767,.,-,.,"ID=gene:b3309;Name=rplX;biotype=protein_coding;description=50S ribosomal subunit protein L24;gene_id=b3309;logic_name=ena
"
3108,Chromosome,ena,gene,3447778,3448149,.,-,.,"ID=gene:b3310;Name=rplN;biotype=protein_coding;description=50S ribosomal subunit protein L14;gene_id=b3310;logic_name=ena
"
3109,Chromosome,ena,gene,3448314,3448568,.,-,.,"ID=gene:b3311;Name=rpsQ;biotype=protein_coding;description=30S ribosomal subunit protein S17;gene_id=b3311;logic_name=ena
"
3110,Chromosome,ena,gene,3448568,3448759,.,-,.,"ID=gene:b3312;Name=rpmC;biotype=protein_coding;description=50S ribosomal subunit protein L29;gene_id=b3312;logic_name=ena
"
3111,Chromosome,ena,gene,3448759,3449169,.,-,.,"ID=gene:b3313;Name=rplP;biotype=protein_coding;description=50S ribosomal subunit protein L16;gene_id=b3313;logic_name=ena
"
3112,Chromosome,ena,gene,3449182,3449883,.,-,.,"ID=gene:b3314;Name=rpsC;biotype=protein_coding;description=30S ribosomal subunit protein S3;gene_id=b3314;logic_name=ena
"
3113,Chromosome,ena,gene,3449901,3450233,.,-,.,"ID=gene:b3315;Name=rplV;biotype=protein_coding;description=50S ribosomal subunit protein L22;gene_id=b3315;logic_name=ena
"
3114,Chromosome,ena,gene,3450248,3450526,.,-,.,"ID=gene:b3316;Name=rpsS;biotype=protein_coding;description=30S ribosomal subunit protein S19;gene_id=b3316;logic_name=ena
"
3115,Chromosome,ena,gene,3450543,3451364,.,-,.,"ID=gene:b3317;Name=rplB;biotype=protein_coding;description=50S ribosomal subunit protein L2;gene_id=b3317;logic_name=ena
"
3116,Chromosome,ena,gene,3451382,3451684,.,-,.,"ID=gene:b3318;Name=rplW;biotype=protein_coding;description=50S ribosomal subunit protein L23;gene_id=b3318;logic_name=ena
"
3117,Chromosome,ena,gene,3451681,3452286,.,-,.,"ID=gene:b3319;Name=rplD;biotype=protein_coding;description=50S ribosomal subunit protein L4;gene_id=b3319;logic_name=ena
"
3118,Chromosome,ena,gene,3452297,3452926,.,-,.,"ID=gene:b3320;Name=rplC;biotype=protein_coding;description=50S ribosomal subunit protein L3;gene_id=b3320;logic_name=ena
"
3119,Chromosome,ena,gene,3452959,3453270,.,-,.,"ID=gene:b3321;Name=rpsJ;biotype=protein_coding;description=30S ribosomal subunit protein S10;gene_id=b3321;logic_name=ena
"
3120,Chromosome,ena,gene,3453508,3453927,.,-,.,"ID=gene:b3322;Name=gspB;biotype=protein_coding;description=part of gsp divergon involved in type II protein secretion;gene_id=b3322;logic_name=ena
"
3121,Chromosome,ena,gene,3453929,3455398,.,-,.,"ID=gene:b3323;Name=gspA;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3323;logic_name=ena
"
3122,Chromosome,ena,gene,3455578,3456393,.,+,.,"ID=gene:b3324;Name=gspC;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3324;logic_name=ena
"
3123,Chromosome,ena,gene,3456377,3458329,.,+,.,"ID=gene:b3325;Name=gspD;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3325;logic_name=ena
"
3124,Chromosome,ena,gene,3458339,3459820,.,+,.,"ID=gene:b3326;Name=gspE;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3326;logic_name=ena
"
3125,Chromosome,ena,gene,3459817,3461013,.,+,.,"ID=gene:b3327;Name=gspF;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3327;logic_name=ena
"
3126,Chromosome,ena,gene,3461023,3461460,.,+,.,"ID=gene:b3328;Name=gspG;biotype=protein_coding;description=pseudopilin%2C cryptic%2C general secretion pathway;gene_id=b3328;logic_name=ena
"
3127,Chromosome,ena,gene,3461468,3461977,.,+,.,"ID=gene:b3329;Name=gspH;biotype=protein_coding;description=putative general secretory pathway component%2C cryptic;gene_id=b3329;logic_name=ena
"
3128,Chromosome,ena,gene,3461974,3462351,.,+,.,"ID=gene:b3330;Name=gspI;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3330;logic_name=ena
"
3129,Chromosome,ena,gene,3462344,3462931,.,+,.,"ID=gene:b3331;Name=gspJ;biotype=protein_coding;description=putative general secretory pathway component%2C cryptic;gene_id=b3331;logic_name=ena
"
3130,Chromosome,ena,gene,3462924,3463907,.,+,.,"ID=gene:b3332;Name=gspK;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3332;logic_name=ena
"
3131,Chromosome,ena,gene,3463922,3465085,.,+,.,"ID=gene:b3333;Name=gspL;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3333;logic_name=ena
"
3132,Chromosome,ena,gene,3465082,3465543,.,+,.,"ID=gene:b3334;Name=gspM;biotype=protein_coding;description=general secretory pathway component%2C cryptic;gene_id=b3334;logic_name=ena
"
3133,Chromosome,ena,gene,3465543,3466220,.,+,.,"ID=gene:b3335;Name=gspO;biotype=protein_coding;description=bifunctional prepilin leader peptidase/ methylase;gene_id=b3335;logic_name=ena
"
3134,Chromosome,ena,gene,3466249,3466725,.,-,.,"ID=gene:b3336;Name=bfr;biotype=protein_coding;description=bacterioferritin%2C iron storage and detoxification protein;gene_id=b3336;logic_name=ena
"
3135,Chromosome,ena,gene,3466797,3466991,.,-,.,"ID=gene:b3337;Name=bfd;biotype=protein_coding;description=bacterioferritin-associated ferredoxin;gene_id=b3337;logic_name=ena
"
3136,Chromosome,ena,gene,3467160,3469853,.,-,.,"ID=gene:b3338;Name=chiA;biotype=protein_coding;description=periplasmic endochitinase;gene_id=b3338;logic_name=ena
"
3137,Chromosome,ena,gene,3470145,3471329,.,-,.,"ID=gene:b3339;Name=tufA;biotype=protein_coding;description=translation elongation factor EF-Tu 1;gene_id=b3339;logic_name=ena
"
3138,Chromosome,ena,gene,3471400,3473514,.,-,.,"ID=gene:b3340;Name=fusA;biotype=protein_coding;description=protein chain elongation factor EF-G%2C GTP-binding;gene_id=b3340;logic_name=ena
"
3139,Chromosome,ena,gene,3473542,3474081,.,-,.,"ID=gene:b3341;Name=rpsG;biotype=protein_coding;description=30S ribosomal subunit protein S7;gene_id=b3341;logic_name=ena
"
3140,Chromosome,ena,gene,3474178,3474552,.,-,.,"ID=gene:b3342;Name=rpsL;biotype=protein_coding;description=30S ribosomal subunit protein S12;gene_id=b3342;logic_name=ena
"
3141,Chromosome,ena,gene,3474678,3474965,.,-,.,"ID=gene:b3343;Name=tusB;biotype=protein_coding;description=mnm(5)-s(2)U34-tRNA synthesis 2-thiolation protein;gene_id=b3343;logic_name=ena
"
3142,Chromosome,ena,gene,3474973,3475332,.,-,.,"ID=gene:b3344;Name=tusC;biotype=protein_coding;description=mnm(5)-s(2)U34-tRNA synthesis 2-thiolation protein;gene_id=b3344;logic_name=ena
"
3143,Chromosome,ena,gene,3475332,3475718,.,-,.,"ID=gene:b3345;Name=tusD;biotype=protein_coding;description=sulfurtransferase for 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis;gene_id=b3345;logic_name=ena
"
3144,Chromosome,ena,gene,3475718,3476440,.,-,.,"ID=gene:b3346;Name=yheO;biotype=protein_coding;description=putative PAS domain-containing DNA-binding transcriptional regulator;gene_id=b3346;logic_name=ena
"
3145,Chromosome,ena,gene,3476607,3477419,.,-,.,"ID=gene:b3347;Name=fkpA;biotype=protein_coding;description=FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase);gene_id=b3347;logic_name=ena
"
3146,Chromosome,ena,gene,3477640,3477858,.,+,.,"ID=gene:b3348;Name=slyX;biotype=protein_coding;description=phi X174 lysis protein;gene_id=b3348;logic_name=ena
"
3147,Chromosome,ena,gene,3477907,3478497,.,-,.,"ID=gene:b3349;Name=slyD;biotype=protein_coding;description=FKBP-type peptidyl prolyl cis-trans isomerase (rotamase);gene_id=b3349;logic_name=ena
"
3148,Chromosome,ena,gene,3478592,3478792,.,-,.,"ID=gene:b4551;Name=yheV;biotype=protein_coding;description=DUF2387 family putative metal-binding protein;gene_id=b4551;logic_name=ena
"
3149,Chromosome,ena,gene,3478802,3480607,.,-,.,"ID=gene:b3350;Name=kefB;biotype=protein_coding;description=potassium:proton antiporter;gene_id=b3350;logic_name=ena
"
3150,Chromosome,ena,gene,3480607,3481161,.,-,.,"ID=gene:b3351;Name=kefG;biotype=protein_coding;description=potassium-efflux system ancillary protein for KefB%2C glutathione-regulated;gene_id=b3351;logic_name=ena
"
3151,Chromosome,ena,gene,3481289,3483202,.,+,.,"ID=gene:b3352;Name=yheS;biotype=protein_coding;description=ABC-F family protein predicted regulatory ATPase;gene_id=b3352;logic_name=ena
"
3152,Chromosome,ena,gene,3483202,3484224,.,+,.,"ID=gene:b3353;Name=yheT;biotype=protein_coding;description=UPF0017 family putative hydrolase;gene_id=b3353;logic_name=ena
"
3153,Chromosome,ena,gene,3484218,3484436,.,+,.,"ID=gene:b3354;Name=yheU;biotype=protein_coding;description=UPF0270 family protein;gene_id=b3354;logic_name=ena
"
3154,Chromosome,ena,gene,3484490,3485359,.,+,.,"ID=gene:b3355;Name=prkB;biotype=protein_coding;description=putative phosphoribulokinase;gene_id=b3355;logic_name=ena
"
3155,Chromosome,ena,gene,3485414,3485818,.,-,.,"ID=gene:b3356;Name=yhfA;biotype=protein_coding;description=OsmC family protein;gene_id=b3356;logic_name=ena
"
3156,Chromosome,ena,gene,3486120,3486752,.,+,.,"ID=gene:b3357;Name=crp;biotype=protein_coding;description=cAMP-activated global transcription factor%2C mediator of catabolite repression;gene_id=b3357;logic_name=ena
"
3157,Chromosome,ena,gene,3486791,3488893,.,+,.,"ID=gene:b3358;Name=yhfK;biotype=protein_coding;description=putative transporter%2C FUSC superfamily inner membrane protein;gene_id=b3358;logic_name=ena
"
3158,Chromosome,ena,gene,3488960,3490180,.,-,.,"ID=gene:b3359;Name=argD;biotype=protein_coding;description=bifunctional acetylornithine aminotransferase and succinyldiaminopimelate aminotransferase;gene_id=b3359;logic_name=ena
"
3159,Chromosome,ena,gene,3490266,3490829,.,-,.,"ID=gene:b3360;Name=pabA;biotype=protein_coding;description=aminodeoxychorismate synthase%2C subunit II;gene_id=b3360;logic_name=ena
"
3160,Chromosome,ena,gene,3490861,3491463,.,-,.,"ID=gene:b3361;Name=fic;biotype=protein_coding;description=stationary phase-induced protein%2C putative toxin;gene_id=b3361;logic_name=ena
"
3161,Chromosome,ena,gene,3491453,3491620,.,-,.,"ID=gene:b3362;Name=yhfG;biotype=protein_coding;description=putative antitoxin for Fic;gene_id=b3362;logic_name=ena
"
3162,Chromosome,ena,gene,3491725,3492297,.,-,.,"ID=gene:b3363;Name=ppiA;biotype=protein_coding;description=peptidyl-prolyl cis-trans isomerase A (rotamase A);gene_id=b3363;logic_name=ena
"
3163,Chromosome,ena,gene,3492568,3493749,.,+,.,"ID=gene:b3364;Name=tsgA;biotype=protein_coding;description=putative transporter;gene_id=b3364;logic_name=ena
"
3164,Chromosome,ena,gene,3494011,3496554,.,+,.,"ID=gene:b3365;Name=nirB;biotype=protein_coding;description=nitrite reductase%2C large subunit%2C NAD(P)H-binding;gene_id=b3365;logic_name=ena
"
3165,Chromosome,ena,gene,3496551,3496877,.,+,.,"ID=gene:b3366;Name=nirD;biotype=protein_coding;description=nitrite reductase (NADH) small subunit;gene_id=b3366;logic_name=ena
"
3166,Chromosome,ena,gene,3497003,3497809,.,+,.,"ID=gene:b3367;Name=nirC;biotype=protein_coding;description=nitrite transporter;gene_id=b3367;logic_name=ena
"
3167,Chromosome,ena,gene,3497828,3499201,.,+,.,"ID=gene:b3368;Name=cysG;biotype=protein_coding;description=fused siroheme synthase 1%2C3-dimethyluroporphyriongen III dehydrogenase and siroheme ferrochelatase/uroporphyrinogen methyltransferase;gene_id=b3368;logic_name=ena
"
3168,Chromosome,ena,gene,3499448,3499615,.,+,.,"ID=gene:b3369;Name=yhfL;biotype=protein_coding;description=small lipoprotein;gene_id=b3369;logic_name=ena
"
3169,Chromosome,ena,gene,3499910,3501247,.,+,.,"ID=gene:b3370;Name=frlA;biotype=protein_coding;description=putative fructoselysine transporter;gene_id=b3370;logic_name=ena
"
3170,Chromosome,ena,gene,3501268,3502290,.,+,.,"ID=gene:b3371;Name=frlB;biotype=protein_coding;description=fructoselysine-6-P-deglycase;gene_id=b3371;logic_name=ena
"
3171,Chromosome,ena,gene,3502340,3503170,.,+,.,"ID=gene:b4474;Name=frlC;biotype=protein_coding;description=fructoselysine 3-epimerase;gene_id=b4474;logic_name=ena
"
3172,Chromosome,ena,gene,3503167,3503952,.,+,.,"ID=gene:b3374;Name=frlD;biotype=protein_coding;description=fructoselysine 6-kinase;gene_id=b3374;logic_name=ena
"
3173,Chromosome,ena,gene,3504052,3504783,.,+,.,"ID=gene:b3375;Name=frlR;biotype=protein_coding;description=putative DNA-binding transcriptional regulator;gene_id=b3375;logic_name=ena
"
3174,Chromosome,ena,gene,3504935,3506020,.,-,.,"ID=gene:b3376;Name=yhfS;biotype=protein_coding;description=FNR-regulated pyridoxal phosphate-dependent aminotransferase family protein;gene_id=b3376;logic_name=ena
"
3175,Chromosome,ena,gene,3506032,3507336,.,-,.,"ID=gene:b3377;Name=yhfT;biotype=protein_coding;description=inner membrane protein;gene_id=b3377;logic_name=ena
"
3176,Chromosome,ena,gene,3507348,3507701,.,-,.,"ID=gene:b3378;Name=yhfU;biotype=protein_coding;description=DUF2620 family protein;gene_id=b3378;logic_name=ena
"
3177,Chromosome,ena,gene,3507712,3508590,.,-,.,"ID=gene:b3379;Name=php;biotype=protein_coding;description=phosphotriesterase homology protein;gene_id=b3379;logic_name=ena
"
3178,Chromosome,ena,gene,3508587,3509813,.,-,.,"ID=gene:b3380;Name=yhfW;biotype=protein_coding;description=phosphopentomutase-related metalloenzyme superfamily protein;gene_id=b3380;logic_name=ena
"
3179,Chromosome,ena,gene,3509813,3510976,.,-,.,"ID=gene:b3381;Name=yhfX;biotype=protein_coding;description=putative pyridoxal 5'-phosphate binding protein;gene_id=b3381;logic_name=ena
"
3180,Chromosome,ena,gene,3511060,3511422,.,-,.,"ID=gene:b3382;Name=yhfY;biotype=protein_coding;description=PRD domain protein;gene_id=b3382;logic_name=ena
"
3181,Chromosome,ena,gene,3511439,3512344,.,-,.,"ID=gene:b3383;Name=yhfZ;biotype=protein_coding;description=putative DNA-binding transcriptional regulator;gene_id=b3383;logic_name=ena
"
3182,Chromosome,ena,gene,3512634,3513638,.,-,.,"ID=gene:b3384;Name=trpS;biotype=protein_coding;description=tryptophanyl-tRNA synthetase;gene_id=b3384;logic_name=ena
"
3183,Chromosome,ena,gene,3513631,3514389,.,-,.,"ID=gene:b3385;Name=gph;biotype=protein_coding;description=phosphoglycolate phosphatase;gene_id=b3385;logic_name=ena
"
3184,Chromosome,ena,gene,3514382,3515059,.,-,.,"ID=gene:b3386;Name=rpe;biotype=protein_coding;description=D-ribulose-5-phosphate 3-epimerase;gene_id=b3386;logic_name=ena
"
3185,Chromosome,ena,gene,3515077,3515913,.,-,.,"ID=gene:b3387;Name=dam;biotype=protein_coding;description=DNA adenine methyltransferase;gene_id=b3387;logic_name=ena
"
3186,Chromosome,ena,gene,3516020,3517306,.,-,.,"ID=gene:b3388;Name=damX;biotype=protein_coding;description=cell division protein that binds to the septal ring;gene_id=b3388;logic_name=ena
"
3187,Chromosome,ena,gene,3517398,3518486,.,-,.,"ID=gene:b3389;Name=aroB;biotype=protein_coding;description=3-dehydroquinate synthase;gene_id=b3389;logic_name=ena
"
3188,Chromosome,ena,gene,3518543,3519064,.,-,.,"ID=gene:b3390;Name=aroK;biotype=protein_coding;description=shikimate kinase I;gene_id=b3390;logic_name=ena
"
3189,Chromosome,ena,gene,3519465,3520703,.,-,.,"ID=gene:b3391;Name=hofQ;biotype=protein_coding;description=DNA catabolic putative fimbrial transporter;gene_id=b3391;logic_name=ena
"
3190,Chromosome,ena,gene,3520615,3521019,.,-,.,"ID=gene:b3392;Name=hofP;biotype=protein_coding;description=DNA catabolic protein;gene_id=b3392;logic_name=ena
"
3191,Chromosome,ena,gene,3521009,3521449,.,-,.,"ID=gene:b3393;Name=hofO;biotype=protein_coding;description=DNA catabolic protein;gene_id=b3393;logic_name=ena
"
3192,Chromosome,ena,gene,3521433,3521972,.,-,.,"ID=gene:b3394;Name=hofN;biotype=protein_coding;description=DNA catabolic putative fimbrial assembly protein;gene_id=b3394;logic_name=ena
